legend,step,pwr,,76.1077233333334
Minimum,5064,75.57,,
Minimum,5065,75.75,,
Minimum,5066,76.83,,
Minimum,5067,74.59,,
Minimum,5068,75.45,,
Minimum,5069,76.13,,
Minimum,5070,75.52,,
Minimum,5071,75.65,,
Minimum,5072,75.6,,
Minimum,5073,75.39,,
Minimum,5074,75.58,,
Minimum,5075,74.95,,
Minimum,5076,76.62,,
Minimum,5077,75.05,,
Minimum,5078,75.59,,
Minimum,5079,75.69,,
Minimum,5080,75.28,,
Minimum,5081,75.4,,
Minimum,5082,74.8,,
Minimum,5083,76.13,,
Minimum,5084,75.47,,
Minimum,5085,76.83,,
Minimum,5086,75.76,,
Minimum,5087,74.99,,
Minimum,5088,75.33,,
Minimum,5089,75.15,,
Minimum,5090,75.18,,
Minimum,5091,74.73,,
Minimum,5092,77.16,,
Minimum,5093,74.83,,
Minimum,5094,76.47,,
Minimum,5095,76.39,,
Minimum,5096,74.48,,
Minimum,5097,75.13,,
Minimum,5098,75.23,,
Minimum,5099,75.71,,
Minimum,5100,75.62,,
Minimum,5101,76.78,,
Minimum,5102,76.88,,
Minimum,5103,76.92,,
Minimum,5104,75.07,,
Minimum,5105,74.59,,
Minimum,5106,75.45,,
Minimum,5107,74.61,,
Minimum,5108,75.67,,
Minimum,5109,74.49,,
Minimum,5110,76.57,,
Minimum,5111,74.88,,
Minimum,5112,75.17,,
Minimum,5113,75.52,,
Minimum,5114,76.01,,
Minimum,5115,75.86,,
Minimum,5116,74.02,,
Minimum,5117,75.16,,
Minimum,5118,76.12,,
Minimum,5119,74.61,,
Minimum,5120,75.3,,
Minimum,5121,76.22,,
Minimum,5122,74.23,,
Minimum,5123,77.41,,
Minimum,5124,74.45,,
Minimum,5125,74.67,,
Minimum,5126,75.61,,
Minimum,5127,75,,
Minimum,5128,77,,
Minimum,5129,74.22,,
Minimum,5130,76.47,,
Minimum,5131,78.15,,
Minimum,5132,76.11,,
Minimum,5133,75.26,,
Minimum,5134,74.36,,
Minimum,5135,76.3,,
Minimum,5136,74.83,,
Minimum,5137,74.64,,
Minimum,5138,77.65,,
Minimum,5139,74.82,,
Minimum,5140,76.37,,
Minimum,5141,76.96,,
Minimum,5142,75.2,,
Minimum,5143,75.11,,
Minimum,5144,74.82,,
Minimum,5145,74.77,,
Minimum,5146,75.25,,
Minimum,5147,75.22,,
Minimum,5148,74.86,,
Minimum,5149,76.58,,
Minimum,5150,77.84,,
Minimum,5151,77.87,,
Minimum,5152,75.9,,
Minimum,5153,77.39,,
Minimum,5154,77.49,,
Minimum,5155,77.55,,
Minimum,5156,76.6,,
Minimum,5157,79.7,,
Minimum,5158,77.2,,
Minimum,5159,77.92,,
Minimum,5160,76.28,,
Minimum,5161,76.8,,
Minimum,5162,75.6,,
Minimum,5163,76.34,,
Minimum,5164,75.65,,
Minimum,5165,75.87,,
Minimum,5166,76.65,,
Minimum,5167,76.14,,
Minimum,5168,75.64,,
Minimum,5169,75.74,,
Minimum,5170,77.88,,
Minimum,5171,76.32,,
Minimum,5172,76.56,,
Minimum,5173,76.89,,
Minimum,5174,77.06,,
Minimum,5175,76.76,,
Minimum,5176,75.51,,
Minimum,5177,76.99,,
Minimum,5178,75.55,,
Minimum,5179,77.23,,
Minimum,5180,78.4,,
Minimum,5181,75.92,,
Minimum,5182,76.27,,
Minimum,5183,76.36,,
Minimum,5184,74.96,,
Minimum,5185,77.03,,
Minimum,5186,76.6,,
Minimum,5187,76.11,,
Minimum,5188,77.22,,
Minimum,5189,76.12,,
Minimum,5190,77.22,,
Minimum,5191,76.89,,
Minimum,5192,77.35,,
Minimum,5193,76.11,,
Minimum,5194,77.41,,
Minimum,5195,78.17,,
Minimum,5196,77.54,,
Minimum,5197,76.9,,
Minimum,5198,76.3,,
Minimum,5199,76.61,,
Minimum,5200,76.51,,
Minimum,5201,74.55,,
Minimum,5202,76.66,,
Minimum,5203,75.02,,
Minimum,5204,75.23,,
Minimum,5205,75.34,,
Minimum,5206,75.61,,
Minimum,5207,76.1,,
Minimum,5208,74.66,,
Minimum,5209,78.31,,
Minimum,5210,75.23,,
Minimum,5211,76.11,,
Minimum,5212,75.87,,
Minimum,5213,75.43,,
Minimum,5214,76.33,,
Minimum,5215,77.32,,
Minimum,5216,76.15,,
Minimum,5217,76.98,,
Minimum,5218,76.8,,
Minimum,5219,78.93,,
Minimum,5220,77.32,,
Minimum,5221,75.81,,
Minimum,5222,77.39,,
Minimum,5223,76.04,,
Minimum,5224,77.32,,
Minimum,5225,76.26,,
Minimum,5226,76.42,,
Minimum,5227,77.04,,
Minimum,5228,77.71,,
Minimum,5229,76.37,,
Minimum,5230,76.18,,
Minimum,5231,76.22,,
Minimum,5232,77.36,,
Minimum,5233,75.98,,
Minimum,5234,76.44,,
Minimum,5235,77.22,,
Minimum,5236,76,,
Minimum,5237,76.08,,
Minimum,5238,76.94,,
Minimum,5239,76.44,,
Minimum,5240,76.56,,
Minimum,5241,76.99,,
Minimum,5242,76.44,,
Minimum,5243,77.92,,
Minimum,5244,76.8,,
Minimum,5245,77.46,,
Minimum,5246,74.55,,
Minimum,5247,76.47,,
Minimum,5248,79.73,,
Minimum,5249,75.62,,
Minimum,5250,74.76,,
Minimum,5251,74.22,,
Minimum,5252,75.57,,
Minimum,5253,74.53,,
Minimum,5254,74.26,,
Minimum,5255,76,,
Minimum,5256,74.37,,
Minimum,5257,75.32,,
Minimum,5258,76.56,,
Minimum,5259,74.44,,
Minimum,5260,76.18,,
Minimum,5261,76.53,,
Minimum,5262,73.82,,
Minimum,5263,76.46,,
Minimum,5264,74.83,,
Minimum,5265,75.88,,
Minimum,5266,75.79,,
Minimum,5267,74.63,,
Minimum,5268,76.78,,
Minimum,5269,74.58,,
Minimum,5270,76.4,,
Minimum,5271,74.74,,
Minimum,5272,76.5,,
Minimum,5273,74.56,,
Minimum,5274,74.9,,
Minimum,5275,76.83,,
Minimum,5276,74.5,,
Minimum,5277,75.51,,
Minimum,5278,75.21,,
Minimum,5279,75.49,,
Minimum,5280,76.32,,
Minimum,5281,74.28,,
Minimum,5282,75.33,,
Minimum,5283,75.41,,
Minimum,5284,74.32,,
Minimum,5285,76.99,,
Minimum,5286,74.64,,
Minimum,5287,78.36,,
Minimum,5288,75.48,,
Minimum,5289,75.66,,
Minimum,5290,75.5,,
Minimum,5291,75.31,,
Minimum,5292,75.92,,
Minimum,5293,74.2,,
Minimum,5294,75.69,,
Minimum,5295,75.12,,
Minimum,5296,77.03,,
Minimum,5297,77.24,,
Minimum,5298,75.98,,
Minimum,5299,74.87,,
Minimum,5300,77.26,,
Minimum,5301,75.26,,
Minimum,5302,75.9,,
Minimum,5303,75.16,,
Minimum,5304,76.44,,
Minimum,5305,74.15,,
Minimum,5306,74.78,,
Minimum,5307,75.15,,
Minimum,5308,75.22,,
Minimum,5309,75.55,,
Minimum,5310,75.28,,
Minimum,5311,74.78,,
Minimum,5312,75.79,,
Minimum,5313,75.11,,
Minimum,5314,74.71,,
Minimum,5315,76.5,,
Minimum,5316,74.06,,
Minimum,5317,74.57,,
Minimum,5318,75.73,,
Minimum,5319,76,,
Minimum,5320,76.48,,
Minimum,5321,75.24,,
Minimum,5322,76.02,,
Minimum,5323,75.16,,
Minimum,5324,76.93,,
Minimum,5325,75.25,,
Minimum,5326,77.73,,
Minimum,5327,77.29,,
Minimum,5328,74.14,,
Minimum,5329,76.2,,
Minimum,5330,74.72,,
Minimum,5331,76.34,,
Minimum,5332,76.17,,
Minimum,5333,76.57,,
Minimum,5334,73.81,,
Minimum,5335,75.94,,
Minimum,5336,77.3,,
Minimum,5337,76.04,,
Minimum,5338,75.15,,
Minimum,5339,74.25,,
Minimum,5340,76.35,,
Minimum,5341,75.33,,
Minimum,5342,74.36,,
Minimum,5343,76.04,,
Minimum,5344,75.44,,
Minimum,5345,74.95,,
Minimum,5346,75.97,,
Minimum,5347,75.27,,
Minimum,5348,74.99,,
Minimum,5349,77.04,,
Minimum,5350,77.43,,
Minimum,5351,76.39,,
Minimum,5352,76.68,,
Minimum,5353,77.37,,
Minimum,5354,77.4,,
Minimum,5355,76.44,,
Minimum,5356,76.7,,
Minimum,5357,78.06,,
Minimum,5358,76.25,,
Minimum,5359,77.55,,
Minimum,5360,76.66,,
Minimum,5361,76.86,,
Minimum,5362,76.28,,
Minimum,5363,76.44,,
Minimum,5364,76.26,,
Minimum,5365,79.7,,
Minimum,5366,76.76,,
Minimum,5367,76.74,,
Minimum,5368,75.86,,
Minimum,5369,76.41,,
Minimum,5370,76.31,,
Minimum,5371,77.73,,
Minimum,5372,76.41,,
Minimum,5373,77.77,,
Minimum,5374,76.69,,
Minimum,5375,79.71,,
Minimum,5376,77.21,,
Minimum,5377,77.72,,
Minimum,5378,76.7,,
Minimum,5379,75.55,,
Minimum,5380,78.13,,
Minimum,5381,76.29,,
Minimum,5382,76.14,,
Minimum,5383,76.26,,
Minimum,5384,77.25,,
Minimum,5385,75.22,,
Minimum,5386,76.89,,
Minimum,5387,75.88,,
Minimum,5388,76.89,,
Minimum,5389,74.99,,
Minimum,5390,76.87,,
Minimum,5391,74.39,,
Minimum,5392,76.13,,
Minimum,5393,76.68,,
Minimum,5394,75.77,,
Minimum,5395,77.34,,
Minimum,5396,76.2,,
Minimum,5397,77.58,,
Minimum,5398,77.45,,
Minimum,5399,76.54,,
Minimum,5400,76.86,,
Minimum,5401,76.05,,
Minimum,5402,76.73,,
Minimum,5403,78.37,,
Minimum,5404,78.76,,
Minimum,5405,75.94,,
Minimum,5406,76.79,,
Minimum,5407,76.23,,
Minimum,5408,77.98,,
Minimum,5409,76.38,,
Minimum,5410,76.49,,
Minimum,5411,76.43,,
Minimum,5412,77.7,,
Minimum,5413,75.78,,
Minimum,5414,78.44,,
Minimum,5415,76.94,,
Minimum,5416,76.51,,
Minimum,5417,76.91,,
Minimum,5418,78.46,,
Minimum,5419,75.35,,
Minimum,5420,76.68,,
Minimum,5421,76.81,,
Minimum,5422,78.21,,
Minimum,5423,76.98,,
Minimum,5424,76.28,,
Minimum,5425,77.55,,
Minimum,5426,76.99,,
Minimum,5427,76.63,,
Minimum,5428,77.77,,
Minimum,5429,75.77,,
Minimum,5430,77.87,,
Minimum,5431,77.42,,
Minimum,5432,76.84,,
Minimum,5433,75.74,,
Minimum,5434,76.12,,
Minimum,5435,76.24,,
Minimum,5436,75.35,,
Minimum,5437,76.31,,
Minimum,5438,75.86,,
Minimum,5439,77.24,,
Minimum,5440,75.85,,
Minimum,5441,75.25,,
Minimum,5442,75.71,,
Minimum,5443,77.72,,
Minimum,5444,77.16,,
Minimum,5445,75.87,,
Minimum,5446,76.34,,
Minimum,5447,75.62,,
Minimum,5448,76.4,,
Minimum,5449,75.07,,
Minimum,5450,76.29,,
Minimum,5451,75.46,,
Minimum,5452,75.74,,
Minimum,5453,77.33,,
Minimum,5454,75.63,,
Minimum,5455,75.64,,
Minimum,5456,74.58,,
Minimum,5457,75.57,,
Minimum,5458,74.42,,
Minimum,5459,76.62,,
Minimum,5460,75.24,,
Minimum,5461,76.02,,
Minimum,5462,74.6,,
Minimum,5463,75.53,,
Minimum,5464,75.55,,
Minimum,5465,75.56,,
Minimum,5466,76.09,,
Minimum,5467,75.5,,
Minimum,5468,76.04,,
Minimum,5469,74.72,,
Minimum,5470,76.21,,
Minimum,5471,74.76,,
Minimum,5472,77.4,,
Minimum,5473,75.19,,
Minimum,5474,74.73,,
Minimum,5475,76.71,,
Minimum,5476,75.67,,
Minimum,5477,75.74,,
Minimum,5478,76.88,,
Minimum,5479,76,,
Minimum,5480,74.26,,
Minimum,5481,74.43,,
Minimum,5482,76.69,,
Minimum,5483,76.15,,
Minimum,5484,74.87,,
Minimum,5485,75.53,,
Minimum,5486,76.58,,
Minimum,5487,74.89,,
Minimum,5488,76.37,,
Minimum,5489,74.91,,
Minimum,5490,75.68,,
Minimum,5491,76.04,,
Minimum,5492,77.39,,
Minimum,5493,75.32,,
Minimum,5494,76.79,,
Minimum,5495,76.02,,
Minimum,5496,75.76,,
Minimum,5497,76.3,,
Minimum,5498,75.39,,
Minimum,5499,74.4,,
Minimum,5500,76.58,,
Minimum,5501,74.93,,
Minimum,5502,76.3,,
Minimum,5503,75.03,,
Minimum,5504,75.85,,
Minimum,5505,77.01,,
Minimum,5506,74.28,,
Minimum,5507,75.83,,
Minimum,5508,76.47,,
Minimum,5509,74.9,,
Minimum,5510,74.68,,
Minimum,5511,74.51,,
Minimum,5512,76.49,,
Minimum,5513,75.54,,
Minimum,5514,75.33,,
Minimum,5515,75.11,,
Minimum,5516,76.82,,
Minimum,5517,75.25,,
Minimum,5518,74.88,,
Minimum,5519,75.64,,
Minimum,5520,75.65,,
Minimum,5521,77.66,,
Minimum,5522,75.05,,
Minimum,5523,75.02,,
Minimum,5524,76.02,,
Minimum,5525,76.01,,
Minimum,5526,75.17,,
Minimum,5527,75.79,,
Minimum,5528,75.3,,
Minimum,5529,75.53,,
Minimum,5530,75.04,,
Minimum,5531,77.65,,
Minimum,5532,75.47,,
Minimum,5533,74.51,,
Minimum,5534,76.2,,
Minimum,5535,75.53,,
Minimum,5536,75.87,,
Minimum,5537,75.31,,
Minimum,5538,76.51,,
Minimum,5539,74.69,,
Minimum,5540,76.41,,
Minimum,5541,75.75,,
Minimum,5542,75.59,,
Minimum,5543,76.66,,
Minimum,5544,76.75,,
Minimum,5545,76.04,,
Minimum,5546,75.62,,
Minimum,5547,75.9,,
Minimum,5548,75.53,,
Minimum,5549,76.8,,
Minimum,5550,77.69,,
Minimum,5551,78.48,,
Minimum,5552,75.66,,
Minimum,5553,77.12,,
Minimum,5554,77.06,,
Minimum,5555,76.76,,
Minimum,5556,77.57,,
Minimum,5557,77.38,,
Minimum,5558,77.75,,
Minimum,5559,75.45,,
Minimum,5560,79.16,,
Minimum,5561,76.64,,
Minimum,5562,76.6,,
Minimum,5563,76.89,,
Minimum,5564,77.35,,
Minimum,5565,77.43,,
Minimum,5566,77.89,,
Minimum,5567,76.96,,
Minimum,5568,76.74,,
Minimum,5569,76.38,,
Minimum,5570,78.28,,
Minimum,5571,77.21,,
Minimum,5572,76.47,,
Minimum,5573,78.09,,
Minimum,5574,76.13,,
Minimum,5575,77,,
Minimum,5576,77.16,,
Minimum,5577,77.31,,
Minimum,5578,76.89,,
Minimum,5579,76.45,,
Minimum,5580,78.65,,
Minimum,5581,76.7,,
Minimum,5582,76.63,,
Minimum,5583,76.53,,
Minimum,5584,76.5,,
Minimum,5585,77.37,,
Minimum,5586,76.78,,
Minimum,5587,77.14,,
Minimum,5588,76.63,,
Minimum,5589,76.88,,
Minimum,5590,75.45,,
Minimum,5591,75.1,,
Minimum,5592,75.45,,
Minimum,5593,75.72,,
Minimum,5594,76.69,,
Minimum,5595,76.26,,
Minimum,5596,77.91,,
Minimum,5597,77.22,,
Minimum,5598,76.29,,
Minimum,5599,78.91,,
Minimum,5600,76.16,,
Minimum,5601,76.61,,
Minimum,5602,77.32,,
Minimum,5603,77.08,,
Minimum,5604,77.42,,
Minimum,5605,77.57,,
Minimum,5606,77.35,,
Minimum,5607,77.11,,
Minimum,5608,76.93,,
Minimum,5609,79.65,,
Minimum,5610,76.85,,
Minimum,5611,76.36,,
Minimum,5612,77.29,,
Minimum,5613,75.78,,
Minimum,5614,76.63,,
Minimum,5615,75.28,,
Minimum,5616,78.26,,
Minimum,5617,76.31,,
Minimum,5618,75.48,,
Minimum,5619,77.2,,
Minimum,5620,76.35,,
Minimum,5621,77.29,,
Minimum,5622,76.13,,
Minimum,5623,77.24,,
Minimum,5624,76.94,,
Minimum,5625,76.31,,
Minimum,5626,76.7,,
Minimum,5627,76.53,,
Minimum,5628,77.33,,
Minimum,5629,76.07,,
Minimum,5630,77.16,,
Minimum,5631,75.72,,
Minimum,5632,75.95,,
Minimum,5633,76.69,,
Minimum,5634,76.03,,
Minimum,5635,77.55,,
Minimum,5636,74.9,,
Minimum,5637,77.05,,
Minimum,5638,78.92,,
Minimum,5639,75.44,,
Minimum,5640,76.5,,
Minimum,5641,75.06,,
Minimum,5642,77.61,,
Minimum,5643,76.38,,
Minimum,5644,77.02,,
Minimum,5645,78.61,,
Minimum,5646,75.83,,
Minimum,5647,77.23,,
Minimum,5648,78.66,,
Minimum,5649,74.93,,
Minimum,5650,76.85,,
Minimum,5651,75.56,,
Minimum,5652,75.41,,
Minimum,5653,75,,
Minimum,5654,75.35,,
Minimum,5655,76.85,,
Minimum,5656,74.39,,
Minimum,5657,74.59,,
Minimum,5658,75.6,,
Minimum,5659,76.74,,
Minimum,5660,75.46,,
Minimum,5661,76.28,,
Minimum,5662,75.55,,
Minimum,5663,76.75,,
Minimum,5664,75.83,,
Minimum,5665,75.71,,
Minimum,5666,74.79,,
Minimum,5667,74.48,,
Minimum,5668,75.54,,
Minimum,5669,76.53,,
Minimum,5670,74.88,,
Minimum,5671,76.25,,
Minimum,5672,75.53,,
Minimum,5673,76.19,,
Minimum,5674,74.92,,
Minimum,5675,75.57,,
Minimum,5676,74.55,,
Minimum,5677,78.12,,
Minimum,5678,76.37,,
Minimum,5679,76.12,,
Minimum,5680,75.18,,
Minimum,5681,76.18,,
Minimum,5682,74.13,,
Minimum,5683,74.94,,
Minimum,5684,75.41,,
Minimum,5685,75.83,,
Minimum,5686,75.18,,
Minimum,5687,78.1,,
Minimum,5688,75.77,,
Minimum,5689,76.59,,
Minimum,5690,74.32,,
Minimum,5691,76.13,,
Minimum,5692,75.54,,
Minimum,5693,77.36,,
Minimum,5694,75.54,,
Minimum,5695,75.51,,
Minimum,5696,75.85,,
Minimum,5697,75.22,,
Minimum,5698,75.24,,
Minimum,5699,75.53,,
Minimum,5700,75.27,,
Minimum,5701,76.93,,
Minimum,5702,75.1,,
Minimum,5703,76.11,,
Minimum,5704,74.62,,
Minimum,5705,76.91,,
Minimum,5706,75.06,,
Minimum,5707,75.92,,
Minimum,5708,74.8,,
Minimum,5709,76,,
Minimum,5710,75.92,,
Minimum,5711,74.53,,
Minimum,5712,75.86,,
Minimum,5713,74.47,,
Minimum,5714,75.61,,
Minimum,5715,75.44,,
Minimum,5716,76.99,,
Minimum,5717,76.3,,
Minimum,5718,74.96,,
Minimum,5719,75.92,,
Minimum,5720,74.69,,
Minimum,5721,74.85,,
Minimum,5722,74.28,,
Minimum,5723,76.43,,
Minimum,5724,75.78,,
Minimum,5725,74.32,,
Minimum,5726,79,,
Minimum,5727,74.84,,
Minimum,5728,75.07,,
Minimum,5729,75.28,,
Minimum,5730,74.99,,
Minimum,5731,75.72,,
Minimum,5732,75.11,,
Minimum,5733,76.14,,
Minimum,5734,75.53,,
Minimum,5735,73.56,,
Minimum,5736,76.51,,
Minimum,5737,75.96,,
Minimum,5738,74.91,,
Minimum,5739,75.75,,
Minimum,5740,75.45,,
Minimum,5741,74.9,,
Minimum,5742,75.68,,
Minimum,5743,76.01,,
Minimum,5744,75.36,,
Minimum,5745,76.14,,
Minimum,5746,75.83,,
Minimum,5747,75.65,,
Minimum,5748,75.07,,
Minimum,5749,75.21,,
Minimum,5750,77.69,,
Minimum,5751,76.9,,
Minimum,5752,78.4,,
Minimum,5753,75.87,,
Minimum,5754,77.67,,
Minimum,5755,79.95,,
Minimum,5756,77.26,,
Minimum,5757,77.4,,
Minimum,5758,76.6,,
Minimum,5759,77.05,,
Minimum,5760,76.37,,
Minimum,5761,76.45,,
Minimum,5762,74.87,,
Minimum,5763,77.28,,
Minimum,5764,75.39,,
Minimum,5765,77.82,,
Minimum,5766,76.11,,
Minimum,5767,76.69,,
Minimum,5768,76.46,,
Minimum,5769,76.31,,
Minimum,5770,74.58,,
Minimum,5771,76.6,,
Minimum,5772,76.7,,
Minimum,5773,75.95,,
Minimum,5774,77.08,,
Minimum,5775,76.68,,
Minimum,5776,77.88,,
Minimum,5777,75.98,,
Minimum,5778,78.75,,
Minimum,5779,76.99,,
Minimum,5780,78.09,,
Minimum,5781,76.82,,
Minimum,5782,76.7,,
Minimum,5783,76.72,,
Minimum,5784,76.75,,
Minimum,5785,76.97,,
Minimum,5786,77.59,,
Minimum,5787,77.59,,
Minimum,5788,76.72,,
Minimum,5789,77.74,,
Minimum,5790,76.56,,
Minimum,5791,76.89,,
Minimum,5792,76.29,,
Minimum,5793,76.21,,
Minimum,5794,77.75,,
Minimum,5795,77.1,,
Minimum,5796,75.54,,
Minimum,5797,75.36,,
Minimum,5798,76.26,,
Minimum,5799,76.52,,
Minimum,5800,75.74,,
Minimum,5801,77.19,,
Minimum,5802,75.84,,
Minimum,5803,75.7,,
Minimum,5804,78.2,,
Minimum,5805,76.65,,
Minimum,5806,75.59,,
Minimum,5807,75.69,,
Minimum,5808,76.74,,
Minimum,5809,75.4,,
Minimum,5810,77.69,,
Minimum,5811,76.62,,
Minimum,5812,76.7,,
Minimum,5813,76.88,,
Minimum,5814,77.61,,
Minimum,5815,77.64,,
Minimum,5816,77.25,,
Minimum,5817,77,,
Minimum,5818,76.66,,
Minimum,5819,77.09,,
Minimum,5820,75.12,,
Minimum,5821,77.42,,
Minimum,5822,74.99,,
Minimum,5823,76.83,,
Minimum,5824,75.58,,
Minimum,5825,75.89,,
Minimum,5826,76.14,,
Minimum,5827,77.44,,
Minimum,5828,76.23,,
Minimum,5829,75.86,,
Minimum,5830,77.61,,
Minimum,5831,75.26,,
Minimum,5832,76.27,,
Minimum,5833,77.74,,
Minimum,5834,77.04,,
Minimum,5835,77.24,,
Minimum,5836,77.5,,
Minimum,5837,77.9,,
Minimum,5838,75.98,,
Minimum,5839,77.55,,
Minimum,5840,77.36,,
Minimum,5841,77.22,,
Minimum,5842,76.35,,
Minimum,5843,78.23,,
Minimum,5844,78.15,,
Minimum,5845,77.24,,
Minimum,5846,77.38,,
Minimum,5847,75.35,,
Minimum,5848,76.7,,
Minimum,5849,75.9,,
Minimum,5850,75,,
Minimum,5851,75.39,,
Minimum,5852,75.98,,
Minimum,5853,74.95,,
Minimum,5854,75.19,,
Minimum,5855,75.2,,
Minimum,5856,76.99,,
Minimum,5857,74.53,,
Minimum,5858,75.38,,
Minimum,5859,75.11,,
Minimum,5860,77.6,,
Minimum,5861,74.97,,
Minimum,5862,75.77,,
Minimum,5863,74.71,,
Minimum,5864,75.93,,
Minimum,5865,75.56,,
Minimum,5866,75.96,,
Minimum,5867,74.66,,
Minimum,5868,75.13,,
Minimum,5869,75.74,,
Minimum,5870,75.54,,
Minimum,5871,74.7,,
Minimum,5872,77.56,,
Minimum,5873,75.74,,
Minimum,5874,75.65,,
Minimum,5875,75.99,,
Minimum,5876,74.18,,
Minimum,5877,75.17,,
Minimum,5878,75.27,,
Minimum,5879,76.07,,
Minimum,5880,75.31,,
Minimum,5881,75.39,,
Minimum,5882,76.95,,
Minimum,5883,75.54,,
Minimum,5884,76.3,,
Minimum,5885,75.89,,
Minimum,5886,77.42,,
Minimum,5887,74.76,,
Minimum,5888,76.19,,
Minimum,5889,75.62,,
Minimum,5890,75.68,,
Minimum,5891,76.41,,
Minimum,5892,74.15,,
Minimum,5893,75.91,,
Minimum,5894,75.64,,
Minimum,5895,76.46,,
Minimum,5896,75.36,,
Minimum,5897,74.75,,
Minimum,5898,75.04,,
Minimum,5899,76.54,,
Minimum,5900,74.67,,
Minimum,5901,75.23,,
Minimum,5902,75.13,,
Minimum,5903,76.01,,
Minimum,5904,75.29,,
Minimum,5905,75.87,,
Minimum,5906,74.52,,
Minimum,5907,76.26,,
Minimum,5908,76.55,,
Minimum,5909,75.4,,
Minimum,5910,74.61,,
Minimum,5911,77.12,,
Minimum,5912,75.58,,
Minimum,5913,76.67,,
Minimum,5914,74.93,,
Minimum,5915,74.8,,
Minimum,5916,76.55,,
Minimum,5917,75.2,,
Minimum,5918,74.92,,
Minimum,5919,76.34,,
Minimum,5920,75.01,,
Minimum,5921,76.09,,
Minimum,5922,75.66,,
Minimum,5923,75.01,,
Minimum,5924,76.12,,
Minimum,5925,74.09,,
Minimum,5926,75.84,,
Minimum,5927,75.59,,
Minimum,5928,75.52,,
Minimum,5929,74.92,,
Minimum,5930,75.03,,
Minimum,5931,76.08,,
Minimum,5932,75.79,,
Minimum,5933,74.95,,
Minimum,5934,74.88,,
Minimum,5935,76.56,,
Minimum,5936,74.99,,
Minimum,5937,75.13,,
Minimum,5938,75.28,,
Minimum,5939,76.22,,
Minimum,5940,76.04,,
Minimum,5941,75.41,,
Minimum,5942,75.18,,
Minimum,5943,76.48,,
Minimum,5944,76.21,,
Minimum,5945,75.69,,
Minimum,5946,73.84,,
Minimum,5947,76.38,,
Minimum,5948,77.03,,
Minimum,5949,76.91,,
Minimum,5950,79.16,,
Minimum,5951,76.69,,
Minimum,5952,77.33,,
Minimum,5953,76.86,,
Minimum,5954,77.53,,
Minimum,5955,77.97,,
Minimum,5956,77.06,,
Minimum,5957,76.05,,
Minimum,5958,77.36,,
Minimum,5959,77.14,,
Minimum,5960,79.55,,
Minimum,5961,76.87,,
Minimum,5962,77.41,,
Minimum,5963,76.96,,
Minimum,5964,76.35,,
Minimum,5965,77.31,,
Minimum,5966,77.34,,
Minimum,5967,77.3,,
Minimum,5968,77.21,,
Minimum,5969,77.69,,
Minimum,5970,76.12,,
Minimum,5971,78.04,,
Minimum,5972,75.88,,
Minimum,5973,76.52,,
Minimum,5974,76.24,,
Minimum,5975,77.44,,
Minimum,5976,77.07,,
Minimum,5977,76.56,,
Minimum,5978,75.64,,
Minimum,5979,77.39,,
Minimum,5980,76.53,,
Minimum,5981,75.89,,
Minimum,5982,76.27,,
Minimum,5983,76.08,,
Minimum,5984,76.59,,
Minimum,5985,75.86,,
Minimum,5986,76.51,,
Minimum,5987,76.19,,
Minimum,5988,77.26,,
Minimum,5989,78.87,,
Minimum,5990,74.75,,
Minimum,5991,76.44,,
Minimum,5992,75.83,,
Minimum,5993,75.42,,
Minimum,5994,76.95,,
Minimum,5995,76.55,,
Minimum,5996,76.7,,
Minimum,5997,75.71,,
Minimum,5998,75.37,,
Minimum,5999,78.27,,
