seed,legend,step,snr,action_mcs,action_prb,mcs,prb,pwr,tbs,cum_regret,avg_regret
42,VITS - eta: 10,1516,0.6442308,12.0,90.0,12.0,89.0,0.47432,0.7,46141.312,1.4902338
42,VITS - eta: 10,1517,0.63461536,24.0,105.0,12.0,105.0,0.50975555,0.8192,46141.44,0.12760074
42,VITS - eta: 10,1518,0.6442308,24.0,105.0,13.0,104.0,0.4679906,0.92186666,46141.49,0.04569729
42,VITS - eta: 10,1519,0.625,24.0,105.0,13.0,40.0,0.3218485,0.35013333,46141.684,0.19569714
42,VITS - eta: 10,1520,0.65384614,24.0,105.0,14.0,5.0,0.4679906,0.030933334,46142.2,0.51595604
42,VITS - eta: 10,1521,0.65384614,24.0,105.0,14.0,5.0,0.5096,0.051466666,46142.78,0.583039
42,VITS - eta: 10,1522,0.6442308,24.0,105.0,14.0,105.0,0.5449,1.0413333,46142.88,0.09588726
42,VITS - eta: 10,1523,0.6442308,24.0,105.0,15.0,105.0,0.53305715,1.1605333,46143.0,0.1220023
42,VITS - eta: 10,1524,0.6057692,24.0,105.0,15.0,105.0,0.05833333,1.1605333,46143.434,0.43534118
42,VITS - eta: 10,1525,0.6442308,24.0,105.0,16.0,103.0,0.592925,1.2298666,46143.508,0.0761453
42,VITS - eta: 10,1526,0.6442308,24.0,105.0,16.0,103.0,0.592925,1.2298666,46143.633,0.12471641
42,VITS - eta: 10,1527,0.65384614,24.0,105.0,16.0,103.0,0.592925,1.2298666,46143.746,0.11192129
42,VITS - eta: 10,1528,0.61538464,26.0,105.0,17.0,92.0,0.3598522,0.3928,46145.562,1.8155957
42,VITS - eta: 10,1529,0.65384614,24.0,105.0,17.0,5.0,0.60395557,0.030933334,46146.195,0.6332444
42,VITS - eta: 10,1530,0.6442308,24.0,105.0,18.0,41.0,0.6211448,0.5122667,46146.46,0.26375464
42,VITS - eta: 10,1531,0.6442308,24.0,105.0,18.0,5.0,0.47727093,0.06426667,46147.055,0.5938717
42,VITS - eta: 10,1532,0.625,24.0,105.0,19.0,95.0,0.5379125,0.8192,46147.12,0.06454463
42,VITS - eta: 10,1533,0.625,24.0,105.0,19.0,28.0,0.357328,0.3928,46147.332,0.21262352
42,VITS - eta: 10,1534,0.625,24.0,105.0,19.0,12.0,0.2243843,0.1664,46147.555,0.2209406
42,VITS - eta: 10,1535,0.6442308,24.0,105.0,20.0,104.0,0.631815,1.6056,46147.86,0.30302462
42,VITS - eta: 10,1536,0.6442308,24.0,105.0,20.0,91.0,0.62202275,1.4005333,46148.07,0.20983607
42,VITS - eta: 10,1537,0.6442308,24.0,105.0,21.0,105.0,0.6312276,1.7408,46148.348,0.27555224
42,VITS - eta: 10,1538,0.6442308,24.0,105.0,21.0,94.0,0.6312276,1.5704,46148.543,0.19454518
42,VITS - eta: 10,1539,0.65384614,24.0,105.0,21.0,60.0,0.6665846,0.99013335,46148.59,0.046802428
42,VITS - eta: 10,1540,0.625,16.0,95.0,16.0,73.0,0.38192448,0.8706667,46149.535,0.9448017
42,VITS - eta: 10,1541,0.6442308,24.0,105.0,16.0,103.0,0.592925,1.2298666,46149.652,0.11886541
42,VITS - eta: 10,1542,0.61538464,24.0,105.0,17.0,105.0,0.27192643,0.21333334,46149.953,0.30126226
42,VITS - eta: 10,1543,0.65384614,24.0,105.0,17.0,105.0,0.60395557,1.2298666,46150.125,0.1722749
42,VITS - eta: 10,1544,0.6442308,24.0,105.0,18.0,54.0,0.60395557,0.6832,46150.28,0.15491104
42,VITS - eta: 10,1545,0.61538464,24.0,105.0,18.0,105.0,0.3218485,1.3312,46150.688,0.4075413
42,VITS - eta: 10,1546,0.6442308,24.0,105.0,18.0,105.0,0.6211448,1.3312,46150.805,0.117706016
42,VITS - eta: 10,1547,0.63461536,24.0,55.0,19.0,55.0,0.49767143,0.12506667,46154.152,3.3488271
42,VITS - eta: 10,1548,0.63461536,24.0,105.0,19.0,105.0,0.5301861,1.468,46154.473,0.31969634
42,VITS - eta: 10,1549,0.625,24.0,105.0,20.0,104.0,0.42505062,0.5808,46154.586,0.1141207
42,VITS - eta: 10,1550,0.6442308,24.0,105.0,20.0,104.0,0.631815,1.6056,46154.863,0.2761569
42,VITS - eta: 10,1551,0.6442308,24.0,105.0,20.0,104.0,0.631815,1.6056,46155.145,0.2802081
42,VITS - eta: 10,1552,0.6442308,10.0,100.0,10.0,100.0,0.44009998,0.6144,46155.383,0.23654298
42,VITS - eta: 10,1553,0.65384614,24.0,105.0,10.0,46.0,0.47500667,0.28186667,46155.74,0.3542679
42,VITS - eta: 10,1554,0.63461536,24.0,105.0,11.0,105.0,0.50975555,0.7168,46155.836,0.09714108
42,VITS - eta: 10,1555,0.65384614,24.0,105.0,11.0,105.0,0.50975555,0.7168,46155.965,0.12945633
42,VITS - eta: 10,1556,0.6442308,24.0,105.0,12.0,91.0,0.50975555,0.7168,46156.066,0.1024838
42,VITS - eta: 10,1557,0.65384614,24.0,105.0,12.0,105.0,0.53664446,0.8192,46156.105,0.03794929
42,VITS - eta: 10,1558,0.63461536,24.0,105.0,12.0,105.0,0.46817097,0.8192,46156.14,0.034182444
42,VITS - eta: 10,1559,0.65384614,24.0,105.0,13.0,105.0,0.4679906,0.92186666,46156.18,0.03722379
42,VITS - eta: 10,1560,0.63461536,24.0,105.0,13.0,51.0,0.38812158,0.45253333,46156.36,0.17809506
42,VITS - eta: 10,1561,0.6442308,24.0,105.0,14.0,105.0,0.5449,1.0413333,46156.42,0.062032714
42,VITS - eta: 10,1562,0.65384614,24.0,105.0,14.0,105.0,0.5096,1.0413333,46156.508,0.08638799
42,VITS - eta: 10,1563,0.6442308,24.0,105.0,15.0,94.0,0.5096,0.9730667,46156.59,0.0822408
42,VITS - eta: 10,1564,0.63461536,24.0,105.0,15.0,94.0,0.50636876,1.1272,46156.703,0.1135211
42,VITS - eta: 10,1565,0.6442308,24.0,105.0,15.0,74.0,0.53305715,0.8192,46156.758,0.054966368
42,VITS - eta: 10,1566,0.61538464,24.0,105.0,16.0,81.0,0.05833333,0.956,46157.11,0.35211796
42,VITS - eta: 10,1567,0.625,24.0,105.0,16.0,105.0,0.41862273,1.2298666,46157.332,0.22159174
42,VITS - eta: 10,1568,0.6442308,24.0,105.0,17.0,88.0,0.60395557,1.0413333,46157.34,0.006038512
42,VITS - eta: 10,1569,0.65384614,24.0,105.0,17.0,105.0,0.60395557,1.2298666,46157.457,0.11899452
42,VITS - eta: 10,1570,0.61538464,24.0,105.0,17.0,97.0,0.08104999,1.1605333,46157.918,0.46103644
42,VITS - eta: 10,1571,0.6442308,24.0,105.0,18.0,105.0,0.18760833,1.3312,46158.344,0.42764384
42,VITS - eta: 10,1572,0.63461536,24.0,105.0,18.0,29.0,0.6211448,0.3672,46158.797,0.453283
42,VITS - eta: 10,1573,0.61538464,24.0,105.0,19.0,6.0,0.25180537,0.084533334,46159.152,0.3572741
42,VITS - eta: 10,1574,0.6442308,24.0,105.0,19.0,105.0,0.5948065,1.468,46159.387,0.23505205
42,VITS - eta: 10,1575,0.625,24.0,105.0,20.0,98.0,0.38227895,1.5032,46159.71,0.32390127
42,VITS - eta: 10,1576,0.6442308,24.0,105.0,20.0,93.0,0.5948065,1.4344,46159.895,0.18413578
42,VITS - eta: 10,1577,0.61538464,24.0,105.0,20.0,105.0,0.41961232,1.6056,46160.254,0.36037788
42,VITS - eta: 10,1578,0.6442308,24.0,105.0,21.0,104.0,0.6665846,1.7408,46160.527,0.27256182
42,VITS - eta: 10,1579,0.6442308,15.0,100.0,15.0,100.0,0.5353611,1.0925333,46160.598,0.07163317
42,VITS - eta: 10,1580,0.625,24.0,105.0,16.0,105.0,0.4515111,1.2298666,46160.79,0.19080533
42,VITS - eta: 10,1581,0.63461536,27.0,95.0,16.0,94.0,0.48993182,1.1272,46161.902,1.1136014
42,VITS - eta: 10,1582,0.6442308,24.0,105.0,16.0,105.0,0.5325818,1.2298666,46162.01,0.10777166
42,VITS - eta: 10,1583,0.6442308,24.0,105.0,17.0,103.0,0.60395557,1.2298666,46162.125,0.111815035
42,VITS - eta: 10,1584,0.6442308,24.0,105.0,17.0,103.0,0.60395557,1.2298666,46162.234,0.11059815
42,VITS - eta: 10,1585,0.65384614,24.0,105.0,18.0,105.0,0.6211448,1.3312,46162.367,0.13376597
42,VITS - eta: 10,1586,0.63461536,24.0,105.0,18.0,68.0,0.47667998,0.8536,46162.4,0.03301739
42,VITS - eta: 10,1587,0.63461536,24.0,105.0,19.0,5.0,0.47727093,0.0696,46162.973,0.5725971
42,VITS - eta: 10,1588,0.63461536,20.0,50.0,19.0,45.0,0.45377237,0.632,46163.42,0.45099258
42,VITS - eta: 10,1589,0.6442308,24.0,105.0,19.0,49.0,0.5948065,0.6832,46163.605,0.18508677
42,VITS - eta: 10,1590,0.6057692,24.0,105.0,20.0,29.0,0.05833333,0.444,46163.715,0.11084836
42,VITS - eta: 10,1591,0.6442308,24.0,105.0,20.0,52.0,0.631815,0.8024,46163.84,0.1268913
42,VITS - eta: 10,1592,0.63461536,13.0,105.0,13.0,105.0,0.46502632,0.92186666,46163.99,0.15025514
42,VITS - eta: 10,1593,0.65384614,24.0,105.0,13.0,28.0,0.4679906,0.24746667,46164.37,0.38135716
42,VITS - eta: 10,1594,0.65384614,24.0,105.0,13.0,105.0,0.4679906,0.92186666,46164.43,0.05941916
42,VITS - eta: 10,1595,0.625,23.0,55.0,14.0,55.0,0.44436523,0.5464,46164.645,0.21524306
42,VITS - eta: 10,1596,0.6057692,24.0,105.0,14.0,104.0,0.07340625,0.051466666,46164.9,0.253248
42,VITS - eta: 10,1597,0.6442308,24.0,105.0,15.0,104.0,0.5353611,1.1605333,46165.035,0.1373791
42,VITS - eta: 10,1598,0.6442308,24.0,105.0,15.0,104.0,0.50636876,1.1605333,46165.16,0.12494019
42,VITS - eta: 10,1599,0.6442308,24.0,105.0,15.0,105.0,0.53305715,1.1605333,46165.28,0.120054364
42,VITS - eta: 10,1600,0.63461536,24.0,105.0,16.0,100.0,0.592925,1.1952,46165.363,0.08059719
42,VITS - eta: 10,1601,0.6442308,24.0,105.0,16.0,103.0,0.5353611,1.2298666,46165.504,0.14149936
42,VITS - eta: 10,1602,0.625,24.0,105.0,17.0,48.0,0.42664826,0.5632,46165.617,0.1119261
42,VITS - eta: 10,1603,0.6442308,24.0,105.0,17.0,5.0,0.60395557,0.030933334,46166.273,0.65627176
42,VITS - eta: 10,1604,0.61538464,24.0,105.0,18.0,97.0,0.29607156,1.2298666,46166.6,0.32779607
42,VITS - eta: 10,1605,0.6442308,24.0,105.0,18.0,105.0,0.6211448,1.3312,46166.76,0.16108759
42,VITS - eta: 10,1606,0.625,17.0,90.0,17.0,32.0,0.3569923,0.37573335,46166.984,0.22127786
42,VITS - eta: 10,1607,0.63461536,24.0,105.0,17.0,5.0,0.5379125,0.030933334,46167.582,0.5969018
42,VITS - eta: 10,1608,0.65384614,24.0,105.0,17.0,103.0,0.60395557,1.2298666,46167.668,0.08715962
42,VITS - eta: 10,1609,0.63461536,24.0,105.0,18.0,18.0,0.59686667,1.2298666,46167.8,0.13315184
42,VITS - eta: 10,1610,0.61538464,24.0,105.0,18.0,105.0,0.05833333,1.3312,46168.37,0.57037216
42,VITS - eta: 10,1611,0.61538464,24.0,105.0,19.0,35.0,0.42209545,0.48666668,46168.55,0.17844974
42,VITS - eta: 10,1612,0.61538464,24.0,105.0,19.0,6.0,0.29727852,1.468,46168.98,0.43052372
42,VITS - eta: 10,1613,0.625,24.0,105.0,19.0,5.0,0.498768,0.0696,46169.53,0.54894954
42,VITS - eta: 10,1614,0.65384614,24.0,105.0,20.0,5.0,0.631815,0.076,46170.16,0.6295716
42,VITS - eta: 10,1615,0.61538464,24.0,105.0,20.0,35.0,0.44410852,0.53786665,46170.277,0.116720326
42,VITS - eta: 10,1616,0.6442308,20.0,80.0,20.0,80.0,0.5873441,1.2298666,46170.496,0.22044884
42,VITS - eta: 10,1617,0.6057692,24.0,105.0,20.0,50.0,0.2703092,0.768,46170.6,0.1038725
42,VITS - eta: 10,1618,0.625,24.0,105.0,20.0,51.0,0.52708,0.7856,46170.64,0.039683815
42,VITS - eta: 10,1619,0.6442308,24.0,105.0,21.0,102.0,0.6665846,1.7072,46170.95,0.30705884
42,VITS - eta: 10,1620,0.6442308,13.0,105.0,13.0,89.0,0.4679906,0.7856,46171.156,0.20576204
42,VITS - eta: 10,1621,0.63461536,24.0,105.0,14.0,105.0,0.07340625,1.0413333,46171.57,0.41232297
42,VITS - eta: 10,1622,0.625,24.0,105.0,14.0,54.0,0.44436523,0.53786665,46171.707,0.13525002
42,VITS - eta: 10,1623,0.61538464,24.0,105.0,15.0,85.0,0.12107083,0.9389333,46172.05,0.34443954
42,VITS - eta: 10,1624,0.6442308,11.0,85.0,11.0,85.0,0.4403684,0.5808,46173.02,0.9687036
42,VITS - eta: 10,1625,0.63461536,25.0,90.0,11.0,90.0,0.44009998,0.6144,46173.617,0.5982457
42,VITS - eta: 10,1626,0.6442308,24.0,105.0,12.0,94.0,0.50975555,0.7344,46173.688,0.07034455
42,VITS - eta: 10,1627,0.6442308,24.0,105.0,12.0,105.0,0.50975555,0.8192,46173.715,0.027701205
42,VITS - eta: 10,1628,0.6442308,24.0,105.0,13.0,105.0,0.4679906,0.92186666,46173.758,0.0437817
42,VITS - eta: 10,1629,0.6442308,29.0,105.0,13.0,102.0,0.4679906,0.9048,46175.367,1.6100214
42,VITS - eta: 10,1630,0.6442308,24.0,105.0,14.0,27.0,0.5344857,0.2688,46175.76,0.39428645
42,VITS - eta: 10,1631,0.6442308,24.0,105.0,14.0,105.0,0.5449,1.0413333,46175.832,0.07002522
42,VITS - eta: 10,1632,0.6442308,24.0,105.0,14.0,94.0,0.5449,0.9389333,46175.832,0.0011129254
42,VITS - eta: 10,1633,0.6442308,20.0,105.0,15.0,104.0,0.53305715,1.1605333,46176.027,0.19607617
42,VITS - eta: 10,1634,0.61538464,24.0,105.0,15.0,105.0,0.22303948,1.1605333,46176.4,0.3699947
42,VITS - eta: 10,1635,0.6442308,24.0,105.0,16.0,86.0,0.53295,1.0242667,46176.45,0.04978251
42,VITS - eta: 10,1636,0.63461536,24.0,105.0,16.0,84.0,0.50521314,0.99013335,46176.51,0.06409057
42,VITS - eta: 10,1637,0.6442308,24.0,105.0,16.0,81.0,0.5047441,0.956,46176.555,0.042450316
42,VITS - eta: 10,1638,0.63461536,16.0,95.0,16.0,95.0,0.5325818,1.1272,46177.863,1.3081824
42,VITS - eta: 10,1639,0.65384614,24.0,105.0,16.0,103.0,0.592925,1.2298666,46177.99,0.12532154
42,VITS - eta: 10,1640,0.63461536,24.0,90.0,17.0,90.0,0.5531309,1.0584,46178.688,0.69973505
42,VITS - eta: 10,1641,0.65384614,24.0,105.0,17.0,5.0,0.60395557,0.030933334,46179.355,0.66780704
42,VITS - eta: 10,1642,0.6442308,15.0,105.0,15.0,104.0,0.53305715,1.1605333,46179.418,0.06373726
42,VITS - eta: 10,1643,0.6442308,24.0,105.0,15.0,5.0,0.5353611,0.030933334,46180.023,0.6055342
42,VITS - eta: 10,1644,0.6442308,24.0,105.0,15.0,5.0,0.5353611,0.055733334,46180.63,0.60365987
42,VITS - eta: 10,1645,0.63461536,24.0,105.0,16.0,94.0,0.51965857,1.1272,46180.734,0.10719218
42,VITS - eta: 10,1646,0.6442308,24.0,105.0,16.0,94.0,0.5325818,1.1272,46180.797,0.061067875
42,VITS - eta: 10,1647,0.65384614,24.0,105.0,17.0,26.0,0.60395557,0.30746666,46181.227,0.42835966
42,VITS - eta: 10,1648,0.6057692,24.0,105.0,17.0,12.0,0.2055857,0.1408,46181.5,0.27533016
42,VITS - eta: 10,1649,0.6442308,24.0,105.0,18.0,100.0,0.60395557,1.2632,46181.64,0.1422937
42,VITS - eta: 10,1650,0.6442308,24.0,105.0,18.0,105.0,0.6211448,1.3312,46181.773,0.13440154
42,VITS - eta: 10,1651,0.6442308,24.0,105.0,18.0,68.0,0.6211448,0.8536,46181.867,0.09197939
42,VITS - eta: 10,1652,0.6442308,24.0,105.0,19.0,105.0,0.5948065,1.468,46182.066,0.1988358
42,VITS - eta: 10,1653,0.625,24.0,105.0,19.0,72.0,0.2243843,1.0072,46182.316,0.24953319
42,VITS - eta: 10,1654,0.6442308,24.0,105.0,20.0,91.0,0.62202275,1.4005333,46182.527,0.2090257
42,VITS - eta: 10,1655,0.63461536,24.0,105.0,20.0,14.0,0.5387545,1.6056,46182.84,0.31146726
42,VITS - eta: 10,1656,0.6057692,24.0,105.0,20.0,7.0,0.2259,0.108,46183.18,0.3396983
42,VITS - eta: 10,1657,0.6442308,24.0,105.0,21.0,104.0,0.6665846,1.7408,46183.49,0.3098519
42,VITS - eta: 10,1658,0.625,24.0,105.0,21.0,105.0,0.51965857,0.29893333,46183.855,0.36771566
42,VITS - eta: 10,1659,0.6442308,24.0,105.0,22.0,93.0,0.6312276,1.6728,46184.137,0.28096217
42,VITS - eta: 10,1660,0.61538464,25.0,90.0,22.0,74.0,0.104766674,1.3312,46184.5,0.3639279
42,VITS - eta: 10,1661,0.61538464,24.0,105.0,22.0,104.0,0.4515111,1.8789333,46184.93,0.42942005
42,VITS - eta: 10,1662,0.65384614,24.0,105.0,23.0,5.0,0.4797,0.030933334,46185.527,0.5993961
42,VITS - eta: 10,1663,0.6057692,24.0,105.0,23.0,88.0,0.15594667,1.7072,46186.17,0.6434358
42,VITS - eta: 10,1664,0.63461536,24.0,105.0,24.0,70.0,0.40038478,1.468,46186.53,0.36068252
42,VITS - eta: 10,1665,0.61538464,27.0,70.0,24.0,69.0,0.27159443,1.4344,46186.94,0.4115065
42,VITS - eta: 10,1666,0.625,24.0,105.0,24.0,62.0,0.40181392,1.2978667,46187.17,0.23209997
42,VITS - eta: 10,1667,0.61538464,24.0,105.0,24.0,105.0,0.10962222,2.1858666,46188.01,0.83851224
42,VITS - eta: 10,1668,0.6442308,24.0,105.0,24.0,8.0,0.4797,0.1664,46188.504,0.4923236
42,VITS - eta: 10,1669,0.63461536,24.0,105.0,24.0,103.0,0.44724715,1.7762667,46188.92,0.4167074
42,VITS - eta: 10,1670,0.65384614,24.0,105.0,24.0,5.0,0.4797,2.1858666,46189.473,0.5500035
42,VITS - eta: 10,1671,0.6057692,24.0,105.0,24.0,105.0,0.10962222,2.1858666,46190.285,0.8112977
42,VITS - eta: 10,1672,0.625,25.0,55.0,24.0,55.0,0.35364,1.1605333,46190.77,0.48504555
42,VITS - eta: 10,1673,0.61538464,24.0,105.0,24.0,5.0,0.35364,0.030933334,46191.344,0.5726169
42,VITS - eta: 10,1674,0.6442308,24.0,105.0,24.0,105.0,0.46678826,2.1858666,46191.906,0.56368583
42,VITS - eta: 10,1675,0.6057692,24.0,105.0,24.0,5.0,0.10962222,0.10346667,46192.176,0.26884982
42,VITS - eta: 10,1676,0.59615386,24.0,105.0,24.0,5.0,0.10962222,0.10346667,46192.395,0.2169705
42,VITS - eta: 10,1677,0.6057692,24.0,105.0,24.0,7.0,0.10962222,0.14506666,46192.566,0.17300141
42,VITS - eta: 10,1678,0.6057692,24.0,105.0,24.0,5.0,0.10962222,0.030933334,46192.848,0.27965787
42,VITS - eta: 10,1679,0.625,24.0,105.0,24.0,67.0,0.40677726,1.4005333,46193.19,0.34493226
42,VITS - eta: 10,1680,0.625,24.0,105.0,24.0,37.0,0.26007143,0.768,46193.277,0.084626965
42,VITS - eta: 10,1681,0.6442308,24.0,105.0,24.0,22.0,0.4797,2.1858666,46193.836,0.55839497
42,VITS - eta: 10,1682,0.63461536,18.0,75.0,18.0,75.0,0.51915336,0.9389333,46193.867,0.03179662
42,VITS - eta: 10,1683,0.6057692,24.0,105.0,19.0,105.0,0.111326925,1.468,46194.406,0.53787744
42,VITS - eta: 10,1684,0.6442308,18.0,95.0,18.0,94.0,0.592925,1.1952,46195.094,0.68611705
42,VITS - eta: 10,1685,0.6442308,24.0,105.0,18.0,46.0,0.592925,0.5808,46195.36,0.2669288
42,VITS - eta: 10,1686,0.6442308,24.0,105.0,19.0,58.0,0.5948065,1.468,46195.586,0.22584252
42,VITS - eta: 10,1687,0.61538464,24.0,105.0,19.0,32.0,0.28229752,0.444,46195.695,0.10959831
42,VITS - eta: 10,1688,0.6442308,24.0,105.0,20.0,105.0,0.631815,1.6056,46195.965,0.27063614
42,VITS - eta: 10,1689,0.6442308,24.0,105.0,20.0,104.0,0.62075174,1.6056,46196.203,0.23853752
42,VITS - eta: 10,1690,0.6442308,24.0,105.0,21.0,15.0,0.593675,0.24746667,46196.688,0.48625302
42,VITS - eta: 10,1691,0.63461536,24.0,105.0,21.0,40.0,0.593675,1.7408,46197.004,0.31699002
42,VITS - eta: 10,1692,0.625,24.0,105.0,21.0,105.0,0.42505062,0.6656,46197.113,0.10908562
42,VITS - eta: 10,1693,0.6442308,24.0,105.0,22.0,105.0,0.6982,1.8789333,46197.4,0.2859759
42,VITS - eta: 10,1694,0.6442308,24.0,105.0,22.0,105.0,0.6982,1.6392,46197.51,0.11519841
42,VITS - eta: 10,1695,0.65384614,24.0,105.0,23.0,102.0,0.4797,1.9810667,46197.984,0.47082958
42,VITS - eta: 10,1696,0.6442308,24.0,105.0,23.0,5.0,0.46678826,0.030933334,46198.582,0.59850216
42,VITS - eta: 10,1697,0.61538464,24.0,105.0,24.0,20.0,0.23853332,0.4184,46198.703,0.1229624
42,VITS - eta: 10,1698,0.59615386,24.0,105.0,24.0,5.0,0.10962222,0.10346667,46198.938,0.23488928
42,VITS - eta: 10,1699,0.625,24.0,105.0,24.0,98.0,0.3287931,2.0493333,46199.543,0.60430586
42,VITS - eta: 10,1700,0.61538464,24.0,105.0,24.0,5.0,0.137475,0.10346667,46199.816,0.27413106
42,VITS - eta: 10,1701,0.6057692,24.0,105.0,24.0,105.0,0.19315454,0.8368,46200.055,0.2370648
42,VITS - eta: 10,1702,0.61538464,24.0,105.0,24.0,46.0,0.19308001,0.12506667,46200.367,0.3142075
42,VITS - eta: 10,1703,0.6057692,24.0,105.0,24.0,105.0,0.10962222,2.1858666,46201.23,0.86238056
42,VITS - eta: 10,1704,0.65384614,24.0,105.0,24.0,5.0,0.4797,0.10346667,46201.785,0.5540893
42,VITS - eta: 10,1705,0.61538464,24.0,105.0,24.0,5.0,0.1345,0.10346667,46202.047,0.26126328
42,VITS - eta: 10,1706,0.61538464,24.0,105.0,24.0,19.0,0.25693333,0.3928,46202.18,0.13386638
42,VITS - eta: 10,1707,0.625,20.0,50.0,20.0,50.0,0.49620238,0.768,46202.645,0.4639452
42,VITS - eta: 10,1708,0.61538464,24.0,105.0,20.0,38.0,0.42505062,0.5808,46202.797,0.15189788
42,VITS - eta: 10,1709,0.625,24.0,105.0,21.0,89.0,0.44410852,1.468,46203.1,0.30643603
42,VITS - eta: 10,1710,0.63461536,24.0,105.0,21.0,102.0,0.6665846,1.7072,46203.33,0.22699808
42,VITS - eta: 10,1711,0.59615386,24.0,105.0,21.0,5.0,0.09496667,0.0824,46203.605,0.2759523
42,VITS - eta: 10,1712,0.65384614,24.0,105.0,22.0,58.0,0.6312276,1.0413333,46203.625,0.018463427
42,VITS - eta: 10,1713,0.6442308,24.0,105.0,22.0,104.0,0.6982,0.35866666,46204.1,0.47623366
42,VITS - eta: 10,1714,0.63461536,24.0,105.0,23.0,105.0,0.42793489,2.0493333,46204.66,0.55837053
42,VITS - eta: 10,1715,0.6057692,16.0,95.0,16.0,95.0,0.104766674,1.1272,46207.145,2.484878
42,VITS - eta: 10,1716,0.625,13.0,50.0,13.0,49.0,0.38812158,0.42693335,46208.69,1.5451599
42,VITS - eta: 10,1717,0.6442308,21.0,105.0,13.0,105.0,0.5344857,0.92186666,46208.75,0.060057633
42,VITS - eta: 10,1718,0.65384614,24.0,105.0,13.0,93.0,0.4679906,0.92186666,46208.766,0.015673239
42,VITS - eta: 10,1719,0.63461536,23.0,65.0,14.0,65.0,0.45416668,0.6488,46209.63,0.86367613
42,VITS - eta: 10,1720,0.6442308,24.0,105.0,14.0,5.0,0.5449,0.030933334,46210.27,0.64014524
42,VITS - eta: 10,1721,0.63461536,24.0,105.0,15.0,80.0,0.46403793,0.88773334,46210.293,0.022168672
42,VITS - eta: 10,1722,0.6442308,24.0,105.0,15.0,105.0,0.53305715,1.1605333,46210.395,0.10292587
42,VITS - eta: 10,1723,0.65384614,24.0,105.0,15.0,105.0,0.53305715,1.1605333,46210.47,0.07390465
42,VITS - eta: 10,1724,0.63461536,16.0,95.0,16.0,95.0,0.5353611,0.8706667,46210.527,0.05991463
42,VITS - eta: 10,1725,0.63461536,24.0,105.0,16.0,52.0,0.4616059,0.6144,46210.664,0.1364647
42,VITS - eta: 10,1726,0.65384614,24.0,105.0,17.0,105.0,0.60395557,1.2298666,46210.766,0.10104416
42,VITS - eta: 10,1727,0.63461536,11.0,70.0,11.0,69.0,0.42886874,0.4696,46211.062,0.2978709
42,VITS - eta: 10,1728,0.6442308,24.0,105.0,12.0,91.0,0.50975555,0.7168,46211.203,0.13938071
42,VITS - eta: 10,1729,0.65384614,24.0,105.0,12.0,105.0,0.53664446,0.8192,46211.25,0.045880314
42,VITS - eta: 10,1730,0.61538464,24.0,105.0,12.0,105.0,0.10674615,0.8192,46211.5,0.24890971
42,VITS - eta: 10,1731,0.6442308,24.0,105.0,13.0,94.0,0.4679906,0.8192,46211.508,0.0072338944
42,VITS - eta: 10,1732,0.625,23.0,70.0,13.0,70.0,0.42843384,0.6144,46212.09,0.581802
42,VITS - eta: 10,1733,0.625,24.0,105.0,14.0,62.0,0.42011538,0.6144,46212.2,0.10765019
42,VITS - eta: 10,1734,0.6442308,24.0,105.0,14.0,5.0,0.5096,0.051466666,46212.78,0.5812497
42,VITS - eta: 10,1735,0.6442308,24.0,105.0,14.0,101.0,0.5096,1.0413333,46212.855,0.07548776
42,VITS - eta: 10,1736,0.6442308,24.0,105.0,15.0,104.0,0.5353611,1.1605333,46213.008,0.15393317
42,VITS - eta: 10,1737,0.625,24.0,105.0,15.0,60.0,0.45374,0.6656,46213.105,0.09614309
42,VITS - eta: 10,1738,0.65384614,24.0,105.0,16.0,103.0,0.592925,1.2298666,46213.207,0.101885326
42,VITS - eta: 10,1739,0.65384614,24.0,105.0,16.0,105.0,0.592925,1.2298666,46213.324,0.11853308
42,VITS - eta: 10,1740,0.6442308,24.0,105.0,17.0,105.0,0.60395557,0.22186667,46213.855,0.53226167
42,VITS - eta: 10,1741,0.6442308,24.0,105.0,17.0,75.0,0.60395557,0.88773334,46213.92,0.065029494
42,VITS - eta: 10,1742,0.61538464,24.0,105.0,17.0,5.0,0.05833333,0.06,46214.168,0.24529575
42,VITS - eta: 10,1743,0.65384614,24.0,105.0,18.0,105.0,0.6211448,1.3312,46214.33,0.16157101
42,VITS - eta: 10,1744,0.6442308,24.0,105.0,18.0,102.0,0.6211448,1.2978667,46214.418,0.09081487
42,VITS - eta: 10,1745,0.6442308,24.0,105.0,19.0,105.0,0.5948065,1.468,46214.617,0.1983696
42,VITS - eta: 10,1746,0.6442308,14.0,90.0,14.0,86.0,0.46733335,0.8536,46215.273,0.65703726
42,VITS - eta: 10,1747,0.625,24.0,105.0,15.0,68.0,0.3151625,0.7512,46215.316,0.042899776
42,VITS - eta: 10,1748,0.65384614,24.0,105.0,15.0,105.0,0.53305715,0.7512,46215.4,0.08332925
42,VITS - eta: 10,1749,0.63461536,16.0,65.0,15.0,65.0,0.49066165,0.7168,46216.273,0.87350345
42,VITS - eta: 10,1750,0.6442308,24.0,105.0,16.0,103.0,0.592925,1.2298666,46216.395,0.120729975
42,VITS - eta: 10,1751,0.63461536,24.0,105.0,16.0,103.0,0.50521314,0.07173333,46216.98,0.5872553
